year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,23,Almirante Brown,16,Buenos Aires,9.0,82.41,14.79,83.66,2
2023,23,Avellaneda,17,Buenos Aires,9.0,60.13,16.7,79.83,1
2023,23,Berazategui,18,Buenos Aires,9.0,82.41,14.79,83.66,3
2023,23,Florencio Varela,28,Buenos Aires,9.0,82.41,14.79,83.66,1
2023,23,General San Martín,31,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,Ituzaingó,33,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,José C. Paz,34,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,La Matanza,35,Buenos Aires,9.0,84.17,14.97,83.32,3
2023,23,La Plata,37,Buenos Aires,9.0,82.41,14.79,83.66,1
2023,23,Lomas de Zamora,38,Buenos Aires,9.0,60.13,16.7,79.83,1
2023,23,Morón,44,Buenos Aires,9.0,84.17,14.97,83.32,2
2023,23,Pilar,45,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,Quilmes,47,Buenos Aires,9.0,82.41,14.79,83.66,2
2023,23,San Miguel,50,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,Tres de Febrero,53,Buenos Aires,9.0,84.17,14.97,83.32,1
2023,23,COMUNA 1,1,CABA,5.0,84.17,14.97,83.32,14
2023,23,COMUNA 10,10,CABA,5.0,84.17,14.97,83.32,4
2023,23,COMUNA 12,12,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 13,13,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 14,14,CABA,5.0,84.17,14.97,83.32,3
2023,23,COMUNA 2,2,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 3,3,CABA,5.0,84.17,14.97,83.32,2
2023,23,COMUNA 4,4,CABA,5.0,84.17,14.97,83.32,2
2023,23,COMUNA 5,5,CABA,5.0,84.17,14.97,83.32,2
2023,23,COMUNA 6,6,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 7,7,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 8,8,CABA,5.0,84.17,14.97,83.32,1
2023,23,COMUNA 9,9,CABA,5.0,84.17,14.97,83.32,3
2023,24,Almirante Brown,16,Buenos Aires,7.0,1.81,13.37,80.49,2
2023,24,Avellaneda,17,Buenos Aires,7.0,0.14,15.77,76.19,1
2023,24,Escobar,24,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,General San Martín,31,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,La Matanza,35,Buenos Aires,7.0,0.46,13.62,79.24,2
2023,24,Lanús,36,Buenos Aires,7.0,0.14,15.77,76.19,1
2023,24,Malvinas Argentinas,41,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,Quilmes,47,Buenos Aires,7.0,1.81,13.37,80.49,1
2023,24,San Fernando,48,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,Tres de Febrero,53,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,Vicente López,54,Buenos Aires,7.0,0.46,13.62,79.24,1
2023,24,COMUNA 1,1,CABA,3.0,0.46,13.62,79.24,2
2023,24,COMUNA 13,13,CABA,3.0,0.46,13.62,79.24,1
2023,24,COMUNA 14,14,CABA,3.0,0.46,13.62,79.24,2
2023,24,COMUNA 15,15,CABA,3.0,0.46,13.62,79.24,1
2023,24,COMUNA 4,4,CABA,3.0,0.46,13.62,79.24,2
2023,24,COMUNA 6,6,CABA,3.0,0.46,13.62,79.24,1
2023,24,COMUNA 7,7,CABA,3.0,0.46,13.62,79.24,1
2023,24,COMUNA 8,8,CABA,3.0,0.46,13.62,79.24,1
2023,25,La Plata,37,Buenos Aires,7.0,0.27,9.69,76.81,1
2023,25,Pilar,45,Buenos Aires,7.0,0.03,9.87,75.03,1
2023,25,Quilmes,47,Buenos Aires,7.0,0.27,9.69,76.81,2
2023,25,San Miguel,50,Buenos Aires,7.0,0.03,9.87,75.03,1
2023,25,Vicente López,54,Buenos Aires,7.0,0.03,9.87,75.03,1
2023,25,COMUNA 1,1,CABA,3.0,0.03,9.87,75.03,1
2023,25,COMUNA 12,12,CABA,3.0,0.03,9.87,75.03,1
2023,25,COMUNA 13,13,CABA,3.0,0.03,9.87,75.03,1
2023,26,Escobar,24,Buenos Aires,5.0,0.05,8.97,80.12,2
2023,26,La Plata,37,Buenos Aires,5.0,0.2,8.93,81.53,1
2023,26,Tres de Febrero,53,Buenos Aires,5.0,0.05,8.97,80.12,1
2023,27,Lomas de Zamora,38,Buenos Aires,3.0,0.06,13.0,80.4,1
2023,27,Marcos Paz,40,Buenos Aires,3.0,0.7,10.38,85.19,1
2023,27,COMUNA 1,1,CABA,2.0,0.18,11.34,82.14,1
2023,27,COMUNA 5,5,CABA,2.0,0.18,11.34,82.14,2
2023,27,COMUNA 6,6,CABA,2.0,0.18,11.34,82.14,1
2023,28,Almirante Brown,16,Buenos Aires,2.0,22.85,12.0,82.78,1
2023,28,Avellaneda,17,Buenos Aires,2.0,14.21,13.85,78.81,1
2023,28,Quilmes,47,Buenos Aires,2.0,22.85,12.0,82.78,1
2023,28,COMUNA 1,1,CABA,2.0,14.66,12.78,79.16,1
2023,28,COMUNA 5,5,CABA,2.0,14.66,12.78,79.16,2
2023,30,Campana,21,Buenos Aires,3.0,32.65,9.63,78.84,1
2023,30,Moreno,42,Buenos Aires,3.0,24.34,9.13,79.56,1
2023,30,San Fernando,48,Buenos Aires,3.0,24.34,9.13,79.56,1
2023,30,San Isidro,49,Buenos Aires,3.0,24.34,9.13,79.56,2
2023,30,San Vicente,51,Buenos Aires,3.0,19.48,8.29,81.34,1
2023,30,COMUNA 5,5,CABA,2.0,24.34,9.13,79.56,1
2023,31,Avellaneda,17,Buenos Aires,3.0,3.95,11.79,77.67,1
2023,31,Escobar,24,Buenos Aires,3.0,3.45,10.3,79.29,1
2023,31,Ezeiza,27,Buenos Aires,3.0,5.06,9.61,81.35,1
2023,31,Florencio Varela,28,Buenos Aires,3.0,6.51,9.94,82.33,1
2023,31,La Plata,37,Buenos Aires,3.0,6.51,9.94,82.33,1
2023,31,San Isidro,49,Buenos Aires,3.0,3.45,10.3,79.29,1
2023,31,Tigre,52,Buenos Aires,3.0,3.45,10.3,79.29,1
2023,32,La Matanza,35,Buenos Aires,3.0,3.4,12.43,76.97,1
2023,32,Zárate,55,Buenos Aires,3.0,2.63,13.09,76.33,1
2023,32,COMUNA 4,4,CABA,1.0,3.4,12.43,76.97,1
2023,34,Esteban Echeverría,25,Buenos Aires,3.0,74.76,10.59,72.68,1
2023,34,Tres de Febrero,53,Buenos Aires,3.0,74.72,11.45,70.75,1
2023,35,Tres de Febrero,53,Buenos Aires,2.0,86.95,11.57,71.47,1
2023,38,La Matanza,35,Buenos Aires,2.0,10.41,12.76,71.17,1
2023,39,COMUNA 5,5,CABA,2.0,4.66,14.42,71.35,1
2023,39,COMUNA 8,8,CABA,2.0,4.66,14.42,71.35,1
2023,40,Moreno,42,Buenos Aires,3.0,0.88,14.36,69.45,1
2023,40,Pilar,45,Buenos Aires,3.0,0.88,14.36,69.45,1
2023,40,COMUNA 1,1,CABA,3.0,0.88,14.36,69.45,1
2023,40,COMUNA 10,10,CABA,3.0,0.88,14.36,69.45,1
2023,41,Cañuelas,22,Buenos Aires,4.0,2.79,13.93,63.91,1
2023,41,Lomas de Zamora,38,Buenos Aires,4.0,1.9,15.89,65.76,1
2023,41,COMUNA 2,2,CABA,2.0,1.71,14.92,60.14,1
2023,42,Escobar,24,Buenos Aires,3.0,8.49,16.32,56.57,1
2023,42,Esteban Echeverría,25,Buenos Aires,3.0,7.55,15.56,59.02,1
2023,42,Florencio Varela,28,Buenos Aires,3.0,7.83,15.67,62.16,1
2023,42,Lomas de Zamora,38,Buenos Aires,3.0,7.82,17.16,63.35,1
2023,42,Quilmes,47,Buenos Aires,3.0,7.83,15.67,62.16,1
2023,42,Zárate,55,Buenos Aires,3.0,10.2,16.62,55.91,1
2023,44,José C. Paz,34,Buenos Aires,6.0,21.62,19.17,64.55,1
2023,44,Lanús,36,Buenos Aires,6.0,15.75,19.04,70.84,2
2023,44,Merlo,43,Buenos Aires,6.0,21.62,19.17,64.55,1
2023,44,Pilar,45,Buenos Aires,6.0,21.62,19.17,64.55,1
2023,44,Quilmes,47,Buenos Aires,6.0,14.81,18.2,68.0,1
2023,44,San Miguel,50,Buenos Aires,6.0,21.62,19.17,64.55,2
2023,44,COMUNA 14,14,CABA,10.0,21.62,19.17,64.55,2
2023,44,COMUNA 4,4,CABA,10.0,21.62,19.17,64.55,1
2023,45,Moreno,42,Buenos Aires,9.0,67.28,17.18,67.21,1
2023,45,Quilmes,47,Buenos Aires,9.0,69.02,16.81,68.82,1
2023,45,Vicente López,54,Buenos Aires,9.0,67.28,17.18,67.21,2
2023,46,Merlo,43,Buenos Aires,8.0,100.32,17.29,67.62,1
2023,46,Quilmes,47,Buenos Aires,8.0,108.07,16.97,69.25,1
2023,46,San Fernando,48,Buenos Aires,8.0,100.32,17.29,67.62,1
2023,46,San Miguel,50,Buenos Aires,8.0,100.32,17.29,67.62,2
2023,46,Tigre,52,Buenos Aires,8.0,100.32,17.29,67.62,2
2023,46,COMUNA 1,1,CABA,10.0,100.32,17.29,67.62,1
2023,47,Florencio Varela,28,Buenos Aires,9.0,64.92,19.21,63.98,1
2023,47,Lomas de Zamora,38,Buenos Aires,9.0,51.77,20.71,65.01,1
2023,47,Malvinas Argentinas,41,Buenos Aires,9.0,56.06,19.75,61.51,1
2023,47,Merlo,43,Buenos Aires,9.0,56.06,19.75,61.51,1
2023,47,Presidente Perón,46,Buenos Aires,9.0,59.43,19.02,62.18,1
2023,47,Quilmes,47,Buenos Aires,9.0,64.92,19.21,63.98,1
2023,47,San Miguel,50,Buenos Aires,9.0,56.06,19.75,61.51,1
2023,47,COMUNA 1,1,CABA,10.0,56.06,19.75,61.51,1
2023,48,Berazategui,18,Buenos Aires,7.0,15.33,20.48,57.86,1
2023,48,Berisso,19,Buenos Aires,7.0,15.33,20.48,57.86,1
2023,48,Campana,21,Buenos Aires,7.0,8.81,21.96,53.54,1
2023,48,Esteban Echeverría,25,Buenos Aires,7.0,10.98,20.45,55.53,1
2023,48,Lomas de Zamora,38,Buenos Aires,7.0,9.59,21.79,60.53,1
2023,48,Moreno,42,Buenos Aires,7.0,8.3,21.29,54.35,1
2023,48,San Fernando,48,Buenos Aires,7.0,8.3,21.29,54.35,2
2023,48,San Isidro,49,Buenos Aires,7.0,8.3,21.29,54.35,3
2023,48,COMUNA 1,1,CABA,9.0,8.3,21.29,54.35,1
2023,48,COMUNA 13,13,CABA,9.0,8.3,21.29,54.35,1
2023,48,COMUNA 8,8,CABA,9.0,8.3,21.29,54.35,1
2023,49,Ensenada,23,Buenos Aires,9.0,46.5,22.73,62.07,1
2023,49,Esteban Echeverría,25,Buenos Aires,9.0,52.94,22.8,59.75,1
2023,49,Ezeiza,27,Buenos Aires,9.0,52.94,22.8,59.75,2
2023,49,General San Martín,31,Buenos Aires,9.0,33.87,23.87,56.91,1
2023,49,Ituzaingó,33,Buenos Aires,9.0,33.87,23.87,56.91,1
2023,49,Lomas de Zamora,38,Buenos Aires,9.0,29.14,23.55,65.16,2
2023,49,San Fernando,48,Buenos Aires,9.0,33.87,23.87,56.91,1
2023,49,San Miguel,50,Buenos Aires,9.0,33.87,23.87,56.91,2
2023,49,COMUNA 1,1,CABA,9.0,33.87,23.87,56.91,2
2023,50,Almirante Brown,16,Buenos Aires,9.0,79.81,21.66,70.75,3
2023,50,Avellaneda,17,Buenos Aires,9.0,57.74,22.67,71.62,2
2023,50,Esteban Echeverría,25,Buenos Aires,9.0,84.91,21.66,69.32,1
2023,50,Ezeiza,27,Buenos Aires,9.0,84.91,21.66,69.32,1
2023,50,Florencio Varela,28,Buenos Aires,9.0,79.81,21.66,70.75,1
2023,50,José C. Paz,34,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,La Matanza,35,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,Lomas de Zamora,38,Buenos Aires,9.0,57.74,22.67,71.62,2
2023,50,Malvinas Argentinas,41,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,Moreno,42,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,Pilar,45,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,Quilmes,47,Buenos Aires,9.0,79.81,21.66,70.75,2
2023,50,San Fernando,48,Buenos Aires,9.0,62.77,22.68,66.29,1
2023,50,Zárate,55,Buenos Aires,9.0,56.27,23.3,64.93,1
2023,50,COMUNA 1,1,CABA,8.0,62.77,22.68,66.29,4
2023,50,COMUNA 11,11,CABA,8.0,62.77,22.68,66.29,3
2023,50,COMUNA 12,12,CABA,8.0,62.77,22.68,66.29,1
2023,50,COMUNA 13,13,CABA,8.0,62.77,22.68,66.29,2
2023,50,COMUNA 4,4,CABA,8.0,62.77,22.68,66.29,1
2023,51,Almirante Brown,16,Buenos Aires,37.0,82.88,22.4,72.78,1
2023,51,Berazategui,18,Buenos Aires,37.0,82.88,22.4,72.78,2
2023,51,Cañuelas,22,Buenos Aires,37.0,80.55,22.57,71.5,2
2023,51,Escobar,24,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,Ezeiza,27,Buenos Aires,37.0,80.55,22.57,71.5,1
2023,51,Florencio Varela,28,Buenos Aires,37.0,82.88,22.4,72.78,3
2023,51,General San Martín,31,Buenos Aires,37.0,70.71,23.3,70.67,3
2023,51,José C. Paz,34,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,La Matanza,35,Buenos Aires,37.0,70.71,23.3,70.67,2
2023,51,Lanús,36,Buenos Aires,37.0,72.34,23.39,74.31,1
2023,51,Lomas de Zamora,38,Buenos Aires,37.0,72.34,23.39,74.31,3
2023,51,Malvinas Argentinas,41,Buenos Aires,37.0,70.71,23.3,70.67,4
2023,51,Pilar,45,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,San Fernando,48,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,San Isidro,49,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,San Miguel,50,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,Tres de Febrero,53,Buenos Aires,37.0,70.71,23.3,70.67,1
2023,51,Zárate,55,Buenos Aires,37.0,71.03,23.65,70.73,2
2023,51,COMUNA 1,1,CABA,32.0,70.71,23.3,70.67,2
2023,51,COMUNA 11,11,CABA,32.0,70.71,23.3,70.67,1
2023,51,COMUNA 13,13,CABA,32.0,70.71,23.3,70.67,2
2023,52,Almirante Brown,16,Buenos Aires,57.0,78.59,22.95,75.06,3
2023,52,Ensenada,23,Buenos Aires,57.0,78.59,22.95,75.06,2
2023,52,Escobar,24,Buenos Aires,57.0,57.47,23.77,72.35,3
2023,52,Esteban Echeverría,25,Buenos Aires,57.0,69.74,22.96,73.39,3
2023,52,Ezeiza,27,Buenos Aires,57.0,69.74,22.96,73.39,3
2023,52,Florencio Varela,28,Buenos Aires,57.0,78.59,22.95,75.06,2
2023,52,General San Martín,31,Buenos Aires,57.0,57.47,23.77,72.35,1
2023,52,La Matanza,35,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,La Plata,37,Buenos Aires,57.0,78.59,22.95,75.06,5
2023,52,Lanús,36,Buenos Aires,57.0,56.85,24.13,76.44,3
2023,52,Lomas de Zamora,38,Buenos Aires,57.0,56.85,24.13,76.44,3
2023,52,Marcos Paz,40,Buenos Aires,57.0,69.74,22.96,73.39,2
2023,52,Moreno,42,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,Morón,44,Buenos Aires,57.0,57.47,23.77,72.35,1
2023,52,Pilar,45,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,Quilmes,47,Buenos Aires,57.0,78.59,22.95,75.06,3
2023,52,San Isidro,49,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,San Miguel,50,Buenos Aires,57.0,57.47,23.77,72.35,4
2023,52,Tigre,52,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,Vicente López,54,Buenos Aires,57.0,57.47,23.77,72.35,2
2023,52,COMUNA 1,1,CABA,46.0,57.47,23.77,72.35,2
2023,52,COMUNA 10,10,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 13,13,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 15,15,CABA,46.0,57.47,23.77,72.35,2
2023,52,COMUNA 2,2,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 3,3,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 4,4,CABA,46.0,57.47,23.77,72.35,2
2023,52,COMUNA 6,6,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 8,8,CABA,46.0,57.47,23.77,72.35,1
2023,52,COMUNA 9,9,CABA,46.0,57.47,23.77,72.35,2
2024,1,Almirante Brown,16,Buenos Aires,8.0,13.37,24.56,65.57,3
2024,1,Avellaneda,17,Buenos Aires,8.0,10.95,25.14,67.61,6
2024,1,Berazategui,18,Buenos Aires,8.0,13.37,24.56,65.57,2
2024,1,Brandsen,20,Buenos Aires,8.0,13.37,24.56,65.57,1
2024,1,Escobar,24,Buenos Aires,8.0,17.26,26.2,57.61,1
2024,1,Esteban Echeverría,25,Buenos Aires,8.0,15.2,25.29,61.14,8
2024,1,Exaltación de la Cruz,26,Buenos Aires,8.0,14.85,26.58,56.75,1
2024,1,Ezeiza,27,Buenos Aires,8.0,15.2,25.29,61.14,3
2024,1,Florencio Varela,28,Buenos Aires,8.0,13.37,24.56,65.57,10
2024,1,General San Martín,31,Buenos Aires,8.0,17.26,26.2,57.61,7
2024,1,Hurlingham,32,Buenos Aires,8.0,17.26,26.2,57.61,2
2024,1,José C. Paz,34,Buenos Aires,8.0,17.26,26.2,57.61,5
2024,1,La Matanza,35,Buenos Aires,8.0,17.26,26.2,57.61,6
2024,1,La Plata,37,Buenos Aires,8.0,13.37,24.56,65.57,12
2024,1,Lanús,36,Buenos Aires,8.0,10.95,25.14,67.61,7
2024,1,Lomas de Zamora,38,Buenos Aires,8.0,10.95,25.14,67.61,12
2024,1,Malvinas Argentinas,41,Buenos Aires,8.0,17.26,26.2,57.61,1
2024,1,Moreno,42,Buenos Aires,8.0,17.26,26.2,57.61,1
2024,1,Morón,44,Buenos Aires,8.0,17.26,26.2,57.61,6
2024,1,Pilar,45,Buenos Aires,8.0,17.26,26.2,57.61,4
2024,1,Presidente Perón,46,Buenos Aires,8.0,15.2,25.29,61.14,3
2024,1,Quilmes,47,Buenos Aires,8.0,13.37,24.56,65.57,11
2024,1,San Fernando,48,Buenos Aires,8.0,17.26,26.2,57.61,3
2024,1,San Isidro,49,Buenos Aires,8.0,17.26,26.2,57.61,3
2024,1,San Miguel,50,Buenos Aires,8.0,17.26,26.2,57.61,7
2024,1,Tigre,52,Buenos Aires,8.0,17.26,26.2,57.61,13
2024,1,Tres de Febrero,53,Buenos Aires,8.0,17.26,26.2,57.61,3
2024,1,Vicente López,54,Buenos Aires,8.0,17.26,26.2,57.61,6
2024,1,COMUNA 1,1,CABA,11.0,17.26,26.2,57.61,5
2024,1,COMUNA 10,10,CABA,11.0,17.26,26.2,57.61,2
2024,1,COMUNA 11,11,CABA,11.0,17.26,26.2,57.61,3
2024,1,COMUNA 12,12,CABA,11.0,17.26,26.2,57.61,3
2024,1,COMUNA 13,13,CABA,11.0,17.26,26.2,57.61,1
2024,1,COMUNA 15,15,CABA,11.0,17.26,26.2,57.61,5
2024,1,COMUNA 2,2,CABA,11.0,17.26,26.2,57.61,3
2024,1,COMUNA 3,3,CABA,11.0,17.26,26.2,57.61,4
2024,1,COMUNA 4,4,CABA,11.0,17.26,26.2,57.61,4
2024,1,COMUNA 5,5,CABA,11.0,17.26,26.2,57.61,4
2024,1,COMUNA 6,6,CABA,11.0,17.26,26.2,57.61,3
2024,1,COMUNA 7,7,CABA,11.0,17.26,26.2,57.61,2
2024,1,COMUNA 8,8,CABA,11.0,17.26,26.2,57.61,5
2024,2,Almirante Brown,16,Buenos Aires,6.0,14.93,24.53,63.73,12
2024,2,Avellaneda,17,Buenos Aires,6.0,16.31,25.66,65.47,10
2024,2,Berazategui,18,Buenos Aires,6.0,14.93,24.53,63.73,2
2024,2,Brandsen,20,Buenos Aires,6.0,14.93,24.53,63.73,1
2024,2,Campana,21,Buenos Aires,6.0,16.62,25.66,60.06,4
2024,2,Cañuelas,22,Buenos Aires,6.0,16.01,24.67,60.07,1
2024,2,Escobar,24,Buenos Aires,6.0,19.64,25.23,60.68,3
2024,2,Esteban Echeverría,25,Buenos Aires,6.0,16.01,24.67,60.07,11
2024,2,Exaltación de la Cruz,26,Buenos Aires,6.0,16.62,25.66,60.06,1
2024,2,Ezeiza,27,Buenos Aires,6.0,16.01,24.67,60.07,6
2024,2,Florencio Varela,28,Buenos Aires,6.0,14.93,24.53,63.73,17
2024,2,General Rodríguez,30,Buenos Aires,6.0,19.64,25.23,60.68,6
2024,2,General San Martín,31,Buenos Aires,6.0,19.64,25.23,60.68,8
2024,2,Hurlingham,32,Buenos Aires,6.0,19.64,25.23,60.68,9
2024,2,Ituzaingó,33,Buenos Aires,6.0,19.64,25.23,60.68,1
2024,2,José C. Paz,34,Buenos Aires,6.0,19.64,25.23,60.68,7
2024,2,La Matanza,35,Buenos Aires,6.0,19.64,25.23,60.68,14
2024,2,La Plata,37,Buenos Aires,6.0,14.93,24.53,63.73,18
2024,2,Lanús,36,Buenos Aires,6.0,16.31,25.66,65.47,13
2024,2,Lomas de Zamora,38,Buenos Aires,6.0,16.31,25.66,65.47,24
2024,2,Malvinas Argentinas,41,Buenos Aires,6.0,19.64,25.23,60.68,6
2024,2,Merlo,43,Buenos Aires,6.0,19.64,25.23,60.68,7
2024,2,Moreno,42,Buenos Aires,6.0,19.64,25.23,60.68,13
2024,2,Morón,44,Buenos Aires,6.0,19.64,25.23,60.68,6
2024,2,Pilar,45,Buenos Aires,6.0,19.64,25.23,60.68,20
2024,2,Presidente Perón,46,Buenos Aires,6.0,16.01,24.67,60.07,1
2024,2,Quilmes,47,Buenos Aires,6.0,14.93,24.53,63.73,6
2024,2,San Fernando,48,Buenos Aires,6.0,19.64,25.23,60.68,7
2024,2,San Isidro,49,Buenos Aires,6.0,19.64,25.23,60.68,9
2024,2,San Miguel,50,Buenos Aires,6.0,19.64,25.23,60.68,15
2024,2,San Vicente,51,Buenos Aires,6.0,16.01,24.67,60.07,1
2024,2,Tigre,52,Buenos Aires,6.0,19.64,25.23,60.68,13
2024,2,Tres de Febrero,53,Buenos Aires,6.0,19.64,25.23,60.68,5
2024,2,Vicente López,54,Buenos Aires,6.0,19.64,25.23,60.68,6
2024,2,Zárate,55,Buenos Aires,6.0,16.62,25.66,60.06,1
2024,2,COMUNA 1,1,CABA,9.0,19.64,25.23,60.68,33
2024,2,COMUNA 10,10,CABA,9.0,19.64,25.23,60.68,1
2024,2,COMUNA 11,11,CABA,9.0,19.64,25.23,60.68,3
2024,2,COMUNA 12,12,CABA,9.0,19.64,25.23,60.68,4
2024,2,COMUNA 13,13,CABA,9.0,19.64,25.23,60.68,6
2024,2,COMUNA 14,14,CABA,9.0,19.64,25.23,60.68,5
2024,2,COMUNA 15,15,CABA,9.0,19.64,25.23,60.68,7
2024,2,COMUNA 2,2,CABA,9.0,19.64,25.23,60.68,3
2024,2,COMUNA 3,3,CABA,9.0,19.64,25.23,60.68,7
2024,2,COMUNA 4,4,CABA,9.0,19.64,25.23,60.68,12
2024,2,COMUNA 5,5,CABA,9.0,19.64,25.23,60.68,3
2024,2,COMUNA 6,6,CABA,9.0,19.64,25.23,60.68,4
2024,2,COMUNA 7,7,CABA,9.0,19.64,25.23,60.68,3
2024,2,COMUNA 8,8,CABA,9.0,19.64,25.23,60.68,9
2024,2,COMUNA 9,9,CABA,9.0,19.64,25.23,60.68,1
2024,3,Almirante Brown,16,Buenos Aires,7.0,28.3,24.55,64.65,19
2024,3,Avellaneda,17,Buenos Aires,7.0,27.26,25.4,66.54,14
2024,3,Berazategui,18,Buenos Aires,7.0,28.3,24.55,64.65,6
2024,3,Berisso,19,Buenos Aires,7.0,28.3,24.55,64.65,1
2024,3,Brandsen,20,Buenos Aires,7.0,28.3,24.55,64.65,1
2024,3,Cañuelas,22,Buenos Aires,7.0,31.21,24.98,60.61,1
2024,3,Escobar,24,Buenos Aires,7.0,36.9,25.71,59.14,2
2024,3,Esteban Echeverría,25,Buenos Aires,7.0,31.21,24.98,60.61,9
2024,3,Ezeiza,27,Buenos Aires,7.0,31.21,24.98,60.61,11
2024,3,Florencio Varela,28,Buenos Aires,7.0,28.3,24.55,64.65,15
2024,3,General Rodríguez,30,Buenos Aires,7.0,36.9,25.71,59.14,1
2024,3,General San Martín,31,Buenos Aires,7.0,36.9,25.71,59.14,8
2024,3,Hurlingham,32,Buenos Aires,7.0,36.9,25.71,59.14,8
2024,3,Ituzaingó,33,Buenos Aires,7.0,36.9,25.71,59.14,4
2024,3,José C. Paz,34,Buenos Aires,7.0,36.9,25.71,59.14,4
2024,3,La Matanza,35,Buenos Aires,7.0,36.9,25.71,59.14,17
2024,3,La Plata,37,Buenos Aires,7.0,28.3,24.55,64.65,9
2024,3,Lanús,36,Buenos Aires,7.0,27.26,25.4,66.54,13
2024,3,Lomas de Zamora,38,Buenos Aires,7.0,27.26,25.4,66.54,27
2024,3,Malvinas Argentinas,41,Buenos Aires,7.0,36.9,25.71,59.14,7
2024,3,Merlo,43,Buenos Aires,7.0,36.9,25.71,59.14,7
2024,3,Moreno,42,Buenos Aires,7.0,36.9,25.71,59.14,11
2024,3,Morón,44,Buenos Aires,7.0,36.9,25.71,59.14,11
2024,3,Pilar,45,Buenos Aires,7.0,36.9,25.71,59.14,11
2024,3,Presidente Perón,46,Buenos Aires,7.0,31.21,24.98,60.61,2
2024,3,Quilmes,47,Buenos Aires,7.0,28.3,24.55,64.65,14
2024,3,San Fernando,48,Buenos Aires,7.0,36.9,25.71,59.14,7
2024,3,San Isidro,49,Buenos Aires,7.0,36.9,25.71,59.14,12
2024,3,San Miguel,50,Buenos Aires,7.0,36.9,25.71,59.14,13
2024,3,Tigre,52,Buenos Aires,7.0,36.9,25.71,59.14,9
2024,3,Tres de Febrero,53,Buenos Aires,7.0,36.9,25.71,59.14,4
2024,3,Vicente López,54,Buenos Aires,7.0,36.9,25.71,59.14,5
2024,3,Zárate,55,Buenos Aires,7.0,31.47,26.12,58.41,2
2024,3,COMUNA 1,1,CABA,9.0,36.9,25.71,59.14,41
2024,3,COMUNA 11,11,CABA,9.0,36.9,25.71,59.14,7
2024,3,COMUNA 12,12,CABA,9.0,36.9,25.71,59.14,6
2024,3,COMUNA 13,13,CABA,9.0,36.9,25.71,59.14,5
2024,3,COMUNA 14,14,CABA,9.0,36.9,25.71,59.14,4
2024,3,COMUNA 15,15,CABA,9.0,36.9,25.71,59.14,8
2024,3,COMUNA 3,3,CABA,9.0,36.9,25.71,59.14,6
2024,3,COMUNA 4,4,CABA,9.0,36.9,25.71,59.14,8
2024,3,COMUNA 5,5,CABA,9.0,36.9,25.71,59.14,3
2024,3,COMUNA 6,6,CABA,9.0,36.9,25.71,59.14,1
2024,3,COMUNA 7,7,CABA,9.0,36.9,25.71,59.14,3
2024,3,COMUNA 8,8,CABA,9.0,36.9,25.71,59.14,8
2024,3,COMUNA 9,9,CABA,9.0,36.9,25.71,59.14,3
2024,4,Almirante Brown,16,Buenos Aires,6.0,25.73,24.02,63.91,24
2024,4,Avellaneda,17,Buenos Aires,6.0,28.64,25.01,66.1,10
2024,4,Berazategui,18,Buenos Aires,6.0,25.73,24.02,63.91,6
